cve_id,state,days_public,hours_public,public_date,public_date_origin,clock_known,rule,rule_strength,rule_certainty,rule_basis,self_disclosed,owner_nameable,veto_evaluated,clock_origin,advisory_date,advisory_days_public,sources,feed_count,refs,source_urls,package,ecosystem,description,state_verified_this_run
CVE-2024-42014,RESERVED,724,17376,2024-09-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2024-09-09,724,csaf,1,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2024-2090	https://wid.cert-bund.de/.well-known/csaf/white/2024/wid-sec-w-2024-2090.json,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2024/wid-sec-w-2024-2090.json""}",,,CVE-2024-42014,true
CVE-2024-45110,RESERVED,723,17352,2024-09-10,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2024-09-10,723,csaf,1,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2024-2118	https://wid.cert-bund.de/.well-known/csaf/white/2024/wid-sec-w-2024-2118.json,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2024/wid-sec-w-2024-2118.json""}",,,CVE-2024-45110,true
CVE-2024-38393,RESERVED,708,16992,2024-09-25,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2024-09-25,708,csaf,1,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2024-2220	https://wid.cert-bund.de/.well-known/csaf/white/2024/wid-sec-w-2024-2220.json,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2024/wid-sec-w-2024-2220.json""}",,,CVE-2024-38393,true
CVE-2024-9370,RESERVED,702,16848,2024-10-01,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2024-10-01,702,"csaf,debian,msrc",3,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2024-3060	https://wid.cert-bund.de/.well-known/csaf/white/2024/wid-sec-w-2024-3060.json;debian:chromium;msrc:msrc:2024-Oct,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2024/wid-sec-w-2024-3060.json"", ""debian"": ""https://security-tracker.debian.org/tracker/CVE-2024-9370"", ""msrc"": ""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-9370""}",chromium,,CVE-2024-9370,true
CVE-2024-8928,RESERVED,695,16680,2024-10-08,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2024-10-08,695,"alas,csaf",2,alas:CVE-2024-8928;csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2024-3116	https://wid.cert-bund.de/.well-known/csaf/white/2024/wid-sec-w-2024-3116.json,"{""alas"": ""https://explore.alas.aws.amazon.com/CVE-2024-8928.html"", ""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2024/wid-sec-w-2024-3116.json""}",,,php: Erroneous parsing of multipart form data,true
CVE-2024-11249,RESERVED,658,15792,2024-11-14,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2024-11-14,658,csaf,1,csaf:Red Hat Product Security	CVE-2024-11249	https://security.access.redhat.com/data/csaf/v2/vex/2024/cve-2024-11249.json,"{""csaf"": ""https://security.access.redhat.com/data/csaf/v2/vex/2024/cve-2024-11249.json""}",,,zlib-rs: zlib-rs stack overflow during decompression with malicious input,true
CVE-2024-10512,RESERVED,646,15504,2024-11-26,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2024-11-26,646,csaf,1,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2024-3548	https://wid.cert-bund.de/.well-known/csaf/white/2024/wid-sec-w-2024-3548.json,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2024/wid-sec-w-2024-3548.json""}",,,CVE-2024-10512,true
CVE-2024-8257,RESERVED,637,15288,2024-12-05,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2024-12-05,637,"csaf,osv",2,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2024-3622	https://wid.cert-bund.de/.well-known/csaf/white/2024/wid-sec-w-2024-3622.json;osv:Android::unknown:,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2024/wid-sec-w-2024-3622.json"", ""osv"": ""https://osv.dev/list?q=CVE-2024-8257""}",,Android,"In multiple locations, there is a possible bypass between two Java Card Applets due to a missing permission check.",true
CVE-2024-43711,RESERVED,632,15168,2024-12-10,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2024-12-10,632,csaf,1,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2024-3669	https://wid.cert-bund.de/.well-known/csaf/white/2024/wid-sec-w-2024-3669.json,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2024/wid-sec-w-2024-3669.json""}",,,CVE-2024-43711,true
CVE-2024-44074,RESERVED,632,15168,2024-12-10,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2024-12-10,632,csaf,1,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2024-3668	https://wid.cert-bund.de/.well-known/csaf/white/2024/wid-sec-w-2024-3668.json,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2024/wid-sec-w-2024-3668.json""}",,,CVE-2024-44074,true
CVE-2024-54033,RESERVED,632,15168,2024-12-10,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2024-12-10,632,csaf,1,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2024-3677	https://wid.cert-bund.de/.well-known/csaf/white/2024/wid-sec-w-2024-3677.json,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2024/wid-sec-w-2024-3677.json""}",,,CVE-2024-54033,true
CVE-2024-54035,RESERVED,632,15168,2024-12-10,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2024-12-10,632,csaf,1,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2024-3677	https://wid.cert-bund.de/.well-known/csaf/white/2024/wid-sec-w-2024-3677.json,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2024/wid-sec-w-2024-3677.json""}",,,CVE-2024-54035,true
CVE-2024-54052,RESERVED,632,15168,2024-12-10,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2024-12-10,632,csaf,1,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2024-3677	https://wid.cert-bund.de/.well-known/csaf/white/2024/wid-sec-w-2024-3677.json,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2024/wid-sec-w-2024-3677.json""}",,,CVE-2024-54052,true
CVE-2024-12455,RESERVED,630,15120,2024-12-12,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2024-12-12,630,"alas,csaf,debian,redhat",4,alas:CVE-2024-12455;csaf:SUSE Product Security Team	CVE-2024-12455	https://ftp.suse.com/pub/projects/security/csaf-vex/cve-2024-12455.json;debian:glibc;redhat:CVE-2024-12455,"{""alas"": ""https://explore.alas.aws.amazon.com/CVE-2024-12455.html"", ""csaf"": ""https://ftp.suse.com/pub/projects/security/csaf-vex/cve-2024-12455.json"", ""debian"": ""https://security-tracker.debian.org/tracker/CVE-2024-12455"", ""redhat"": ""https://access.redhat.com/security/cve/CVE-2024-12455""}",glibc,,glibc: glibc in Fedora 41 ships a broken getrandom/arc4random for ppc64le platform,true
CVE-2024-55919,RESERVED,625,15000,2024-12-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,tracker,,,"debian,ubuntu-osv",2,debian:sympa;ubuntu-osv:UBUNTU-CVE-2024-55919,"{""debian"": ""https://security-tracker.debian.org/tracker/CVE-2024-55919"", ""ubuntu-osv"": ""https://ubuntu.com/security/CVE-2024-55919""}",sympa,,[Improper input validation on generic SSO login],true
CVE-2024-55643,RESERVED,625,15000,2024-12-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2024-12-17,625,csaf,1,csaf:Red Hat Product Security	CVE-2024-55643	https://security.access.redhat.com/data/csaf/v2/vex/2024/cve-2024-55643.json,"{""csaf"": ""https://security.access.redhat.com/data/csaf/v2/vex/2024/cve-2024-55643.json""}",,,moodle: Unprotected access to sensitive information via learning plan web service,true
CVE-2024-55644,RESERVED,625,15000,2024-12-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2024-12-17,625,csaf,1,csaf:Red Hat Product Security	CVE-2024-55644	https://security.access.redhat.com/data/csaf/v2/vex/2024/cve-2024-55644.json,"{""csaf"": ""https://security.access.redhat.com/data/csaf/v2/vex/2024/cve-2024-55644.json""}",,,moodle: Tag index page displays other users tagged with the selected tag,true
CVE-2024-55645,RESERVED,625,15000,2024-12-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2024-12-17,625,csaf,1,csaf:Red Hat Product Security	CVE-2024-55645	https://security.access.redhat.com/data/csaf/v2/vex/2024/cve-2024-55645.json,"{""csaf"": ""https://security.access.redhat.com/data/csaf/v2/vex/2024/cve-2024-55645.json""}",,,moodle: Email change confirmation token available via preference,true
CVE-2024-55646,RESERVED,625,15000,2024-12-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2024-12-17,625,csaf,1,csaf:Red Hat Product Security	CVE-2024-55646	https://security.access.redhat.com/data/csaf/v2/vex/2024/cve-2024-55646.json,"{""csaf"": ""https://security.access.redhat.com/data/csaf/v2/vex/2024/cve-2024-55646.json""}",,,"moodle: Database activity issue in separate groups mode, for users not in a group",true
CVE-2024-55647,RESERVED,625,15000,2024-12-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2024-12-17,625,csaf,1,csaf:Red Hat Product Security	CVE-2024-55647	https://security.access.redhat.com/data/csaf/v2/vex/2024/cve-2024-55647.json,"{""csaf"": ""https://security.access.redhat.com/data/csaf/v2/vex/2024/cve-2024-55647.json""}",,,moodle: Reflected XSS in question bank filter,true
CVE-2024-55648,RESERVED,625,15000,2024-12-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2024-12-17,625,csaf,1,csaf:Red Hat Product Security	CVE-2024-55648	https://security.access.redhat.com/data/csaf/v2/vex/2024/cve-2024-55648.json,"{""csaf"": ""https://security.access.redhat.com/data/csaf/v2/vex/2024/cve-2024-55648.json""}",,,moodle: Potential denial of service risk due to guest sessions' longer timeout period,true
CVE-2024-48943,RESERVED,601,14424,2025-01-10,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,tracker,,,"debian,ubuntu-osv",2,debian:fort-validator;ubuntu-osv:UBUNTU-CVE-2024-48943,"{""debian"": ""https://security-tracker.debian.org/tracker/CVE-2024-48943"", ""ubuntu-osv"": ""https://ubuntu.com/security/CVE-2024-48943""}",fort-validator,,A malicious RPKI rsync repository can prevent Fort from finishing its validation run by drip-feeding its content.,true
CVE-2024-53889,RESERVED,595,14280,2025-01-16,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2025-01-16,595,csaf,1,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2025-0112	https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-0112.json,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-0112.json""}",,,CVE-2024-53889,true
CVE-2024-52948,RESERVED,589,14136,2025-01-22,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,tracker,,,"debian,ubuntu-osv",2,debian:lemonldap-ng;ubuntu-osv:UBUNTU-CVE-2024-52948,"{""debian"": ""https://security-tracker.debian.org/tracker/CVE-2024-52948"", ""ubuntu-osv"": ""https://ubuntu.com/security/CVE-2024-52948""}",lemonldap-ng,,[CSRF on 2FA registration],true
CVE-2024-6837,RESERVED,587,14088,2025-01-24,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2025-01-24,587,"alpine,csaf",2,alpine:grafana;csaf:SUSE Product Security Team	CVE-2024-6837	https://ftp.suse.com/pub/projects/security/csaf-vex/cve-2024-6837.json,"{""alpine"": ""https://security.alpinelinux.org/vuln/CVE-2024-6837"", ""csaf"": ""https://ftp.suse.com/pub/projects/security/csaf-vex/cve-2024-6837.json""}",grafana,,CVE-2024-6837,true
CVE-2024-49743,RESERVED,579,13896,2025-02-01,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2025-02-01,579,"csaf,osv",2,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2025-0251	https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-0251.json;osv:Android:platform/frameworks/base,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-0251.json"", ""osv"": ""https://osv.dev/list?q=CVE-2024-49743""}",platform/frameworks/base,Android,"In multiple locations, there is a possible way to launch an activity from the background due to BAL Bypass.",true
CVE-2025-0094,RESERVED,579,13896,2025-02-01,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2025-02-01,579,"csaf,osv",2,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2025-0251	https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-0251.json;osv:Android:platform/packages/apps/Settings,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-0251.json"", ""osv"": ""https://osv.dev/list?q=CVE-2025-0094""}",platform/packages/apps/Settings,Android,"In onCreateOptionsMenu of UserSettings.java, there is a possible way to remove the work profile by opening a hidden activity due to a logic error in the code.",true
CVE-2024-49741,RESERVED,579,13896,2025-02-01,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2025-02-01,579,"csaf,osv",2,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2025-0251	https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-0251.json;osv:Android:platform/frameworks/base,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-0251.json"", ""osv"": ""https://osv.dev/list?q=CVE-2024-49741""}",platform/frameworks/base,Android,"In multiple functions of AppWidgetServiceImpl.java, there is a possible persistent denial of service due to resource exhaustion.",true
CVE-2024-49721,RESERVED,579,13896,2025-02-01,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2025-02-01,579,"csaf,osv",2,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2025-0251	https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-0251.json;osv:Android:platform/frameworks/base,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-0251.json"", ""osv"": ""https://osv.dev/list?q=CVE-2024-49721""}",platform/frameworks/base,Android,"In InputMethodSubtypeArray of InputMethodSubtypeArray.java, there is a possible way to bypass a key intent check to launch arbitrary activity due to Parcel mismatch.",true
CVE-2025-0095,RESERVED,579,13896,2025-02-01,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2025-02-01,579,"csaf,osv",2,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2025-0251	https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-0251.json;osv:Android:platform/packages/apps/Settings,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-0251.json"", ""osv"": ""https://osv.dev/list?q=CVE-2025-0095""}",platform/packages/apps/Settings,Android,"In AppTimeSpentPresenter of AppTimeSpentPreference.kt, there is a possible way to hijack implicit intent.",true
CVE-2025-0096,RESERVED,579,13896,2025-02-01,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2025-02-01,579,"csaf,osv",2,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2025-0251	https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-0251.json;osv:Android:platform/hardware/st/nfc,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-0251.json"", ""osv"": ""https://osv.dev/list?q=CVE-2025-0096""}",platform/hardware/st/nfc,Android,"In handlePollingLoopData of hal_fwlog.cc, there is a possible out of bounds write due to a heap buffer overflow.",true
CVE-2024-49723,RESERVED,579,13896,2025-02-01,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2025-02-01,579,"csaf,osv",2,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2025-0251	https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-0251.json;osv:Android:platform/external/conscrypt,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-0251.json"", ""osv"": ""https://osv.dev/list?q=CVE-2024-49723""}",platform/external/conscrypt,Android,"In static of NativeCrypto.java, there is a possible way to obtain clear-text data due to improperly used crypto.",true
CVE-2024-49746,RESERVED,579,13896,2025-02-01,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2025-02-01,579,"csaf,osv",2,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2025-0251	https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-0251.json;osv:Android:platform/frameworks/native,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-0251.json"", ""osv"": ""https://osv.dev/list?q=CVE-2024-49746""}",platform/frameworks/native,Android,"In multiple functions of Parcel.cpp, there is a possible way to manipulate file descriptors and escalate privileges due to a logic error in the code.",true
CVE-2025-0097,RESERVED,579,13896,2025-02-01,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2025-02-01,579,"csaf,osv",2,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2025-0251	https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-0251.json;osv:Android:platform/frameworks/base,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-0251.json"", ""osv"": ""https://osv.dev/list?q=CVE-2025-0097""}",platform/frameworks/base,Android,"In transferTouchGesture of WindowManagerService.java , there is a possible way to steal sensitive user input due to a logic error in the code.",true
CVE-2025-0091,RESERVED,579,13896,2025-02-01,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2025-02-01,579,"csaf,osv",2,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2025-0251	https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-0251.json;osv:Android:platform/packages/apps/Settings,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-0251.json"", ""osv"": ""https://osv.dev/list?q=CVE-2025-0091""}",platform/packages/apps/Settings,Android,"In isSafeIntent of AccountManagerService.java, there is a possible way to bypass an intent type check due to a confused deputy.",true
CVE-2025-0098,RESERVED,579,13896,2025-02-01,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2025-02-01,579,"csaf,osv",2,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2025-0251	https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-0251.json;osv:Android:platform/frameworks/base,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-0251.json"", ""osv"": ""https://osv.dev/list?q=CVE-2025-0098""}",platform/frameworks/base,Android,"In multiple functions of TaskFragmentOrganizerController.java, there is a possible token leak due to a logic error in the code.",true
CVE-2024-49729,RESERVED,579,13896,2025-02-01,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2025-02-01,579,"csaf,osv",2,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2025-0251	https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-0251.json;osv:Android:platform/system/core,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-0251.json"", ""osv"": ""https://osv.dev/list?q=CVE-2024-49729""}",platform/system/core,Android,"In GetTable of dm.cpp, there is a possible way to leak the raw FDE key in bug reports due to improperly used crypto.",true
CVE-2025-0099,RESERVED,579,13896,2025-02-01,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2025-02-01,579,"csaf,osv",2,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2025-0251	https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-0251.json;osv:Android:platform/frameworks/base,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-0251.json"", ""osv"": ""https://osv.dev/list?q=CVE-2025-0099""}",platform/frameworks/base,Android,"In multiple functions of CompanionDeviceManagerService.java, there is a possible way to grant permissions due to a logic error in the code.",true
CVE-2025-0100,RESERVED,579,13896,2025-02-01,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2025-02-01,579,"csaf,osv",2,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2025-0251	https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-0251.json;osv:Android:platform/frameworks/base,"{""csaf"": ""https://wid.cert-bund.de/.well-known/csaf/white/2025/wid-sec-w-2025-0251.json"", ""osv"": ""https://osv.dev/list?q=CVE-2025-0100""}",platform/frameworks/base,Android,"In onCreate of MediaProjectionPermissionActivity.java, there is a possible way to bypass user consent due to a missing permission check.",true
