cve_id,state,vendor,package,ecosystem,owner,owner_nameable,owner_tier,owner_method,self_disclosed,rule,rule_strength,rule_basis,days_public,hours_public,past_expectation,public_date,feed_count,sources,advisory_url,refs,description
CVE-2026-54700,RESERVED,,org.connectbot.sshlib,Maven,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,69,1656,True,2026-06-12,2,"ghsa,osv",https://github.com/advisories/GHSA-ch3q-cw5r-f4hg,ghsa:GHSA-ch3q-cw5r-f4hg;osv:Maven:org.connectbot.sshlib:sshlib,ConnectBot SSH Client Library: Unbounded SSH field lengths can cause excessive memory allocation
CVE-2026-46371,RESERVED,,github.com/fleetdm/fleet/v4,Go,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,69,1656,True,2026-06-12,2,"ghsa,osv",https://github.com/advisories/GHSA-x4qr-qw6h-wvxq,ghsa:GHSA-x4qr-qw6h-wvxq;osv:Go:github.com/fleetdm/fleet/v4,Fleet: Observer-level enrollment secret extraction via ORDER BY oracle on Apple MDM commands endpoint
CVE-2026-46370,RESERVED,,github.com/fleetdm/fleet/v4,Go,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,69,1656,True,2026-06-12,2,"ghsa,osv",https://github.com/advisories/GHSA-vxm7-9x8v-8gm4,ghsa:GHSA-vxm7-9x8v-8gm4;osv:Go:github.com/fleetdm/fleet/v4,Fleet has observer-level enrollment secret extraction via ORDER BY oracle on labels host-listing endpoint
CVE-2026-53999,RESERVED,,github.com/radius-project/radius,Go,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,69,1656,True,2026-06-12,2,"ghsa,osv",https://github.com/advisories/GHSA-fp5j-4fj2-4jvq,ghsa:GHSA-fp5j-4fj2-4jvq;osv:Go:github.com/radius-project/radius,Radius Controller May Delete a Container Resource via an Injected Deployment Annotation (Multi-Tenant Installs)
CVE-2026-28975,RESERVED,,,,apple,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,69,1656,True,2026-06-12,1,ghsa,https://github.com/advisories/GHSA-6ph5-fww6-vfwv,ghsa:GHSA-6ph5-fww6-vfwv,NIOExtras: NIOHTTPRequestDecompressor ratio limit bypass via inflated Content-Length
CVE-2026-28980,RESERVED,,,,apple,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,69,1656,True,2026-06-12,1,ghsa,https://github.com/advisories/GHSA-rj37-6j9x-74q6,ghsa:GHSA-rj37-6j9x-74q6,"SwiftNIO NIOHTTP1:  HTTPDecoder accepts unbounded HTTP/1 header blocks, enabling remote DoS"
CVE-2026-43671,RESERVED,,,,apple,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,69,1656,True,2026-06-12,1,ghsa,https://github.com/advisories/GHSA-r3rc-9hpw-54v9,ghsa:GHSA-r3rc-9hpw-54v9,SwiftNIO: Out-of-bounds write via ByteBuffer index and length UInt32 overflow
CVE-2026-28970,RESERVED,,,,apple,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,69,1656,True,2026-06-12,1,ghsa,https://github.com/advisories/GHSA-cq87-8r7h-962v,ghsa:GHSA-cq87-8r7h-962v,SwiftNIO: CRLF Injection in outbound HTTP request URI via NIOHTTPRequestHeadersValidator
CVE-2026-53613,RESERVED,Red Hat,util-linux,,GitHub_M,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,65,1560,True,2026-06-16,3,"alas,debian,redhat",https://access.redhat.com/security/cve/CVE-2026-53613,alas:CVE-2026-53613;debian:util-linux;redhat:CVE-2026-53613,Local Privilege Escalation via TOCTOU in mount(8) - Target Path Redirection
CVE-2026-53612,RESERVED,Red Hat,util-linux,,GitHub_M,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,65,1560,True,2026-06-16,3,"alas,debian,redhat",https://access.redhat.com/security/cve/CVE-2026-53612,alas:CVE-2026-53612;debian:util-linux;redhat:CVE-2026-53612,Local Privilege Escalation via TOCTOU in mount(8) hook_owner.c chmod/chown
CVE-2026-53614,RESERVED,Red Hat,util-linux,,GitHub_M,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,65,1560,True,2026-06-16,3,"alas,debian,redhat",https://access.redhat.com/security/cve/CVE-2026-53614,alas:CVE-2026-53614;debian:util-linux;redhat:CVE-2026-53614,Local Privilege Escalation via LIBMOUNT_FORCE_MOUNT2 Environment Variable - nosuid/noexec Bypass in SUID mount(8)
CVE-2026-46655,RESERVED,Red Hat,CVE-2026-46655,,GitHub_M,True,block,block-k3,False,4.5.1.6,SHOULD,inferred-owner,65,1560,True,2026-06-16,1,redhat,https://access.redhat.com/security/cve/CVE-2026-46655,redhat:CVE-2026-46655,virtio-win: viosock.sys: integer overflow in VIOSockSelect leads to heap-based buffer overflow
CVE-2026-55226,RESERVED,Red Hat,io.strimzi,Maven,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,64,1536,True,2026-06-17,3,"ghsa,osv,redhat",https://access.redhat.com/security/cve/CVE-2026-55226,ghsa:GHSA-r427-j2h7-wv3m;osv:Maven:io.strimzi:strimzi;redhat:CVE-2026-55226,Strimzi: Unrestricted access to all Secrets within namespace watched by the Topic operator
CVE-2026-55225,RESERVED,Red Hat,io.strimzi,Maven,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,64,1536,True,2026-06-17,3,"ghsa,osv,redhat",https://access.redhat.com/security/cve/CVE-2026-55225,ghsa:GHSA-mw9r-p8xp-wx96;osv:Maven:io.strimzi:strimzi;redhat:CVE-2026-55225,Strimzi: Cross-namespace privilege escalation via `Kafka.spec.entityOperator`
CVE-2026-55636,RESERVED,,github.com/projectcapsule/capsule,Go,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,64,1536,True,2026-06-17,2,"ghsa,osv",https://github.com/advisories/GHSA-gwxr-7h77-7777,ghsa:GHSA-gwxr-7h77-7777;osv:Go:github.com/projectcapsule/capsule,Capsule: Incomplete fix of CVE-2026-30963: singular/plural typo leaves namespaces/finalize unprotected
CVE-2026-55591,RESERVED,,signalk-server,npm,GitHub_M,True,block-corroborated,block-k3+product-map,True,4.5.1.4,MUST,inferred-owner,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-q59x-jc9f-gfqf,ghsa:GHSA-q59x-jc9f-gfqf;osv:npm:signalk-server,Signal K Server: Server-Side Request Forgery via Remote Connection Endpoints
CVE-2026-57496,RESERVED,,netlicensing-mcp,PyPI,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-hxpf-9xvq-wph8,ghsa:GHSA-hxpf-9xvq-wph8;osv:PyPI:netlicensing-mcp,netlicensing-mcp: REST Path Traversal Bypasses Token Redaction
CVE-2026-54683,RESERVED,,nl.nl-portal,Maven,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-jr45-52cw-69h5,ghsa:GHSA-jr45-52cw-69h5;osv:Maven:nl.nl-portal:documenten-api,NL Portal Backend Libraries: Document contents remained downloadable by any logged-in user (incomplete fix of CVE-2026-49463)
CVE-2026-55093,RESERVED,,tract-nnef,crates.io,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-x5mv-8wgw-29hg,ghsa:GHSA-x5mv-8wgw-29hg;osv:crates.io:tract-nnef,tract-nnef: integer overflow in NNEF `.dat` tensor parser yields an out-of-bounds read on model load
CVE-2026-54711,RESERVED,,pghoard,PyPI,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-mpx4-jmpr-vm8v,ghsa:GHSA-mpx4-jmpr-vm8v;osv:PyPI:pghoard,PGHoard: Password written to debug log
CVE-2026-55701,RESERVED,,github.com/open-telemetry/opentelemetry-collector-contrib/receiver/githubreceiver,Go,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-w5cv-pw74-4rxc,ghsa:GHSA-w5cv-pw74-4rxc;osv:Go:github.com/open-telemetry/opentelemetry-collector-contrib/receiver/githubreceiver,opentelemetry-collector-contrib: githubreceiver silently ignores configured required_headers authentication
CVE-2026-47256,RESERVED,,github.com/open-telemetry/opentelemetry-collector-contrib/exporter/sentryexporter,Go,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-4jvg-4jfx-fmhc,ghsa:GHSA-4jvg-4jfx-fmhc;osv:Go:github.com/open-telemetry/opentelemetry-collector-contrib/exporter/sentryexporter,opentelemetry-collector-contrib sentryexporter: Path traversal in Sentry exporter via attacker-controlled service.name reaches privileged Sentry API endpoints with operator bearer 
CVE-2026-57441,RESERVED,,@bitbonsai/mcpvault,npm,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-j99q-93c9-h869,ghsa:GHSA-j99q-93c9-h869;osv:npm:@bitbonsai/mcpvault,MCPVault: PathFilter restricted-directory deny-list bypass via case and trailing dot/space equivalence
CVE-2026-57147,RESERVED,,praisonai-platform,PyPI,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-cwj8-7gp2-ggcw,ghsa:GHSA-cwj8-7gp2-ggcw;osv:PyPI:praisonai-platform,praisonai-platform: default JWT signing secret 'dev-secret-change-me' enables token forgery
CVE-2026-57144,RESERVED,,praisonai,PyPI,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-6jcq-6546-qrrw,ghsa:GHSA-6jcq-6546-qrrw;osv:PyPI:praisonai,PraisonAI SandlockSandbox falls back to unrestricted subprocess execution when Landlock is unavailable
CVE-2026-57132,RESERVED,,praisonai,PyPI,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-8ccj-p46r-jwqq,ghsa:GHSA-8ccj-p46r-jwqq;osv:PyPI:praisonai,PraisonAI: PRAISONAI_CALL_AUTH=disabled environment variable unconditionally disables authentication
CVE-2026-57143,RESERVED,,praisonaiagents,PyPI,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-4pcv-mg8v-vrgf,ghsa:GHSA-4pcv-mg8v-vrgf;osv:PyPI:praisonaiagents,PraisonAI: Server-Side Request Forgery (SSRF) in SearxNG / search_web tools via attacker-controlled searxng_url parameter
CVE-2026-57148,RESERVED,,praisonai-platform,PyPI,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-f38v-77qj-h4jq,ghsa:GHSA-f38v-77qj-h4jq;osv:PyPI:praisonai-platform,praisonai-platform 0.1.4 still boots on the hardcoded JWT secret dev-secret-change-me (default-open production guard)
CVE-2026-57145,RESERVED,,praisonai,PyPI,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-29w3-p9w9-wc47,ghsa:GHSA-29w3-p9w9-wc47;osv:PyPI:praisonai,PraisonAI: Arbitrary File Read/Write via `multiedit` Tool Without Path Validation
CVE-2026-57146,RESERVED,,praisonai,PyPI,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-jxcw-qp4h-6jfq,ghsa:GHSA-jxcw-qp4h-6jfq;osv:PyPI:praisonai,PraisonAI A2U incomplete authentication fix leaves current serve command unauthenticated by default
CVE-2026-57142,RESERVED,,praisonai,PyPI,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-7qw2-w5rc-37x2,ghsa:GHSA-7qw2-w5rc-37x2;osv:PyPI:praisonai,PraisonAI recipe workflow policy can be bypassed by declaring and YAML-approving dangerous tools outside TEMPLATE.yaml
CVE-2026-57133,RESERVED,,praisonai,npm,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-5jv7-2mjm-h6qj,ghsa:GHSA-5jv7-2mjm-h6qj;osv:npm:praisonai,npm PraisonAI utility shell safe-command wrapper allowlist bypass via shell chaining
CVE-2026-57137,RESERVED,,praisonai,npm,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-h2w2-v7j6-xqm4,ghsa:GHSA-h2w2-v7j6-xqm4;osv:npm:praisonai,npm PraisonAI AgentLoop onToolCall approval runs after tool execution
CVE-2026-57139,RESERVED,,praisonai,npm,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-j4f3-55x4-r6q2,ghsa:GHSA-j4f3-55x4-r6q2;osv:npm:praisonai,npm PraisonAI MCPServer exposes unauthenticated HTTP tools/call
CVE-2026-57140,RESERVED,,praisonai,npm,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-9752-mhqh-h34f,ghsa:GHSA-9752-mhqh-h34f;osv:npm:praisonai,npm PraisonAI AgentOS exposes unauthenticated agent listing and invocation
CVE-2026-57141,RESERVED,,praisonai,npm,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-p69m-4f92-2v84,ghsa:GHSA-p69m-4f92-2v84;osv:npm:praisonai,PraisonAI: Remote Code Execution via Sandbox Escape in `codeMode` Tool
CVE-2026-57136,RESERVED,,praisonai,npm,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-vjv9-7m7j-h833,ghsa:GHSA-vjv9-7m7j-h833;osv:npm:praisonai,npm PraisonAI SandboxExecutor allowedCommands bypass via shell chaining
CVE-2026-57138,RESERVED,,praisonai,npm,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-vmmj-pfw7-fjwp,ghsa:GHSA-vmmj-pfw7-fjwp;osv:npm:praisonai,npm PraisonAI codeMode sandbox escape via Function constructor
CVE-2026-57135,RESERVED,,praisonai,npm,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-gqmf-56h7-rrpf,ghsa:GHSA-gqmf-56h7-rrpf;osv:npm:praisonai,npm PraisonAI SandboxExecutor network-isolated mode does not block non-proxy-aware network clients
CVE-2026-57134,RESERVED,,praisonai,npm,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-4qq2-2j2x-x62c,ghsa:GHSA-4qq2-2j2x-x62c;osv:npm:praisonai,npm PraisonAI MCPSecurity Basic/OAuth authentication policies accept invalid credentials without validation
CVE-2026-57130,RESERVED,,praisonaiagents,PyPI,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-c969-5x3p-vq3v,ghsa:GHSA-c969-5x3p-vq3v;osv:PyPI:praisonaiagents,PraisonAI: IMAP Command Injection via Unsanitized Email Search Parameters
CVE-2026-57113,RESERVED,,praisonai,PyPI,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-f44v-7qgw-9gh9,ghsa:GHSA-f44v-7qgw-9gh9;osv:PyPI:praisonai,PraisonAI GitHub template cache path traversal allows outside-cache file write and directory deletion
CVE-2026-57209,RESERVED,,github.com/dadrus/heimdall,Go,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-4jgr-pg2m-m988,ghsa:GHSA-4jgr-pg2m-m988;osv:Go:github.com/dadrus/heimdall,Heimdall: Forwarded Header Injection via Unsanitized Host Header in Proxy Mode
CVE-2026-57210,RESERVED,,https,Go,GitHub_M,True,block,block-k3,True,4.5.1.4,MUST,inferred-owner,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-38x9-25wx-7fg2,ghsa:GHSA-38x9-25wx-7fg2;osv:Go:https://github.com/dadrus/heimdall,Heimdall: IP Spoofing via Unvalidated Forwarding Headers
CVE-2026-56839,RESERVED,,praisonai,PyPI,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-gcq3-mfvh-3x25,ghsa:GHSA-gcq3-mfvh-3x25;osv:PyPI:praisonai,PraisonAI Code agent tools fail open without a workspace boundary
CVE-2026-57124,RESERVED,,praisonai,PyPI,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-p75f-6fp4-p57w,ghsa:GHSA-p75f-6fp4-p57w;osv:PyPI:praisonai,PraisonAI: Missing Authentication for Critical Function and Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection') in praisonai
CVE-2026-57122,RESERVED,,praisonai,PyPI,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-x92v-rpx6-p6cw,ghsa:GHSA-x92v-rpx6-p6cw;osv:PyPI:praisonai,"PraisonAI: Webhook signature verification skipped (fail-open) when secret unset, allowing forged inbound webhooks (WhatsApp & Linear bots)"
CVE-2026-57121,RESERVED,,praisonai-platform,PyPI,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-rh39-9c67-59mh,ghsa:GHSA-rh39-9c67-59mh;osv:PyPI:praisonai-platform,PraisonAI: Missing ownership check on DELETE endpoints allows members to delete others' content in Platform API
CVE-2026-57116,RESERVED,,praisonai,PyPI,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-892r-p3jq-jp24,ghsa:GHSA-892r-p3jq-jp24;osv:PyPI:praisonai,PraisonAI: AgentOS remains unauthenticated after incomplete fix version and allows remote agent invocation
CVE-2026-57118,RESERVED,,praisonaiagents,PyPI,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-x8cv-xmq7-p8xp,ghsa:GHSA-x8cv-xmq7-p8xp;osv:PyPI:praisonaiagents,PraisonAI AgentTeam.launch exposes unauthenticated remote agent listing and invocation endpoints
CVE-2026-57114,RESERVED,,praisonai,PyPI,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-rjvw-7vvw-549v,ghsa:GHSA-rjvw-7vvw-549v;osv:PyPI:praisonai,PraisonAI: Jobs webhook SSRF protection bypass via DNS rebinding
CVE-2026-57131,RESERVED,,praisonai,PyPI,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-fq2m-6wqh-x44g,ghsa:GHSA-fq2m-6wqh-x44g;osv:PyPI:praisonai,PraisonAI: Jobs API exposes agent-execution endpoints with no authentication 
CVE-2026-57129,RESERVED,,praisonaiagents,PyPI,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-2rcg-mm5h-xchx,ghsa:GHSA-2rcg-mm5h-xchx;osv:PyPI:praisonaiagents,PraisonAI: Arbitrary File Read via `@file:` Mention Path Traversal
CVE-2026-57127,RESERVED,,praisonai,PyPI,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-j4hj-7hfh-g2f4,ghsa:GHSA-j4hj-7hfh-g2f4;osv:PyPI:praisonai,praisonai: recipe serve auth middleware silently disables itself when no secret is set
CVE-2026-57126,RESERVED,,praisonaiagents,PyPI,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-vxgj-xg5c-p4h7,ghsa:GHSA-vxgj-xg5c-p4h7;osv:PyPI:praisonaiagents,praisonaiagents: SSRF guard validates literal IPs only and never resolves DNS
CVE-2026-57125,RESERVED,,praisonai,PyPI,unattributed,False,abstain,block-k3-abstain,False,4.5.1.6,SHOULD,unattributed,63,1512,True,2026-06-18,2,"ghsa,osv",https://github.com/advisories/GHSA-4869-x4pr-q22x,ghsa:GHSA-4869-x4pr-q22x;osv:PyPI:praisonai,PraisonAI: Unauthenticated RCE via Jobs API + Approval Bypass 
