cve_id,state,days_public,hours_public,public_date,clock_known,past_expectation,rule,rule_strength,rule_certainty,rule_basis,self_disclosed,own_feed_date,earliest_other_date,owner_nameable,veto_evaluated,clock_origin,advisory_date,advisory_days_public,sources,feed_count,indep_sources,single_origin,refs,advisory_url,vendor,package,ecosystem,description,state_verified_this_run
CVE-2026-41439,RESERVED,84,2016,2026-06-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-06-01,84,"alas,debian",2,2,False,alas:CVE-2026-41439;debian:qemu,https://security-tracker.debian.org/tracker/CVE-2026-41439,Amazon Linux,qemu,,hw/uefi: verify data size before accessing it in wrap_pkcs7,True
CVE-2026-28574,RESERVED,84,2016,2026-06-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-06-01,84,"osv,samsung",2,2,False,osv:Android:platform/packages/modules/Nfc;samsung:SMR-Jun-2026,https://osv.dev/list?q=CVE-2026-28574,,platform/packages/modules/Nfc,Android,"In onServiceConnected of HostEmulationManager.java, there is a possible way to perform BAL due to a race condition.",True
CVE-2026-21538,RESERVED,84,2016,2026-06-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-06-01,84,"osv,samsung",2,2,False,osv:Android::unknown:;samsung:SMR-Jun-2026,https://osv.dev/list?q=CVE-2026-21538,,,Android,Samsung SMR Jun 2026,True
CVE-2026-21541,RESERVED,84,2016,2026-06-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-06-01,84,"osv,samsung",2,2,False,osv:Android::unknown:;samsung:SMR-Jun-2026,https://osv.dev/list?q=CVE-2026-21541,,,Android,Samsung SMR Jun 2026,True
CVE-2026-21542,RESERVED,84,2016,2026-06-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-06-01,84,"osv,samsung",2,2,False,osv:Android::unknown:;samsung:SMR-Jun-2026,https://osv.dev/list?q=CVE-2026-21542,,,Android,Samsung SMR Jun 2026,True
CVE-2026-21545,RESERVED,84,2016,2026-06-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-06-01,84,"osv,samsung",2,2,False,osv:Android::unknown:;samsung:SMR-Jun-2026,https://osv.dev/list?q=CVE-2026-21545,,,Android,Samsung SMR Jun 2026,True
CVE-2026-21539,RESERVED,84,2016,2026-06-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-06-01,84,"osv,samsung",2,2,False,osv:Android::unknown:;samsung:SMR-Jun-2026,https://osv.dev/list?q=CVE-2026-21539,,,Android,Samsung SMR Jun 2026,True
CVE-2026-21540,RESERVED,84,2016,2026-06-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-06-01,84,"osv,samsung",2,2,False,osv:Android::unknown:;samsung:SMR-Jun-2026,https://osv.dev/list?q=CVE-2026-21540,,,Android,Samsung SMR Jun 2026,True
CVE-2026-21543,RESERVED,84,2016,2026-06-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-06-01,84,"osv,samsung",2,2,False,osv:Android::unknown:;samsung:SMR-Jun-2026,https://osv.dev/list?q=CVE-2026-21543,,,Android,Samsung SMR Jun 2026,True
CVE-2026-21544,RESERVED,84,2016,2026-06-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-06-01,84,"osv,samsung",2,2,False,osv:Android::unknown:;samsung:SMR-Jun-2026,https://osv.dev/list?q=CVE-2026-21544,,,Android,Samsung SMR Jun 2026,True
CVE-2026-21546,RESERVED,84,2016,2026-06-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-06-01,84,"osv,samsung",2,2,False,osv:Android::unknown:;samsung:SMR-Jun-2026,https://osv.dev/list?q=CVE-2026-21546,,,Android,Samsung SMR Jun 2026,True
CVE-2026-21547,RESERVED,84,2016,2026-06-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-06-01,84,"osv,samsung",2,2,False,osv:Android::unknown:;samsung:SMR-Jun-2026,https://osv.dev/list?q=CVE-2026-21547,,,Android,Samsung SMR Jun 2026,True
CVE-2026-23787,RESERVED,84,2016,2026-06-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-06-01,84,samsung,1,1,True,samsung:SMR-Jun-2026,https://www.cve.org/CVERecord?id=CVE-2026-23787,,,,Samsung SMR Jun 2026,True
CVE-2026-11053,RESERVED,83,1992,2026-06-02,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-02,83,"debian,msrc,redhat",3,3,False,debian:chromium;msrc:msrc:2026-Jun;redhat:CVE-2026-11053,https://access.redhat.com/security/cve/CVE-2026-11053,Microsoft,chromium,,chromium-browser: chromium-browser: VULNERABILITY in WebRTC,True
CVE-2026-11099,RESERVED,83,1992,2026-06-02,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-02,83,"debian,msrc,redhat",3,3,False,debian:chromium;msrc:msrc:2026-Jun;redhat:CVE-2026-11099,https://access.redhat.com/security/cve/CVE-2026-11099,Microsoft,chromium,,chromium-browser: chromium-browser: Vulnerability in Skia,True
CVE-2026-8462,RESERVED,81,1944,2026-06-04,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-06-04,81,"ghsa,osv",2,1,True,ghsa:GHSA-wc3v-3457-c8cm;osv:Go:github.com/openmeterio/openmeter,https://github.com/advisories/GHSA-wc3v-3457-c8cm,,github.com/openmeterio/openmeter,Go,OpenMeter: SQL injection through meter creation,True
CVE-2026-47215,RESERVED,81,1944,2026-06-04,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,True,advisory,2026-06-04,81,"alpine,ghsa,osv",3,2,False,alpine:singularity;ghsa:GHSA-wqcr-7rf3-f64m;osv:Go:github.com/sylabs/singularity/v4,https://security.alpinelinux.org/vuln/CVE-2026-47215,Alpine,singularity,Go,Singluarity: Incorrect path matching for 'limit container paths' directive,True
CVE-2026-45730,RESERVED,81,1944,2026-06-04,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-04,81,"ghsa,osv",2,1,True,ghsa:GHSA-m8xg-8xg9-mxhm;osv:Go:github.com/nuclio/nuclio,https://github.com/advisories/GHSA-m8xg-8xg9-mxhm,,github.com/nuclio/nuclio,Go,Nuclio: Missing authorization on project write paths allows any authenticated user to modify or delete any project,True
CVE-2026-45057,RESERVED,81,1944,2026-06-04,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-04,81,"ghsa,osv",2,1,True,ghsa:GHSA-h97m-27fx-42rx;osv:crates.io:matrix-sdk-ui,https://github.com/advisories/GHSA-h97m-27fx-42rx,,matrix-sdk-ui,crates.io,matrix-sdk-ui: Incomplete edit validation,True
CVE-2026-45056,RESERVED,81,1944,2026-06-04,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-04,81,"ghsa,osv",2,1,True,ghsa:GHSA-wfq4-36m3-9g42;osv:crates.io:matrix-sdk-crypto,https://github.com/advisories/GHSA-wfq4-36m3-9g42,,matrix-sdk-crypto,crates.io,Matrix Rust SDK: Sender-binding gaps in to-device and room-key attribution,True
CVE-2026-44476,RESERVED,81,1944,2026-06-04,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-04,81,"ghsa,osv",2,1,True,ghsa:GHSA-m6vc-f87m-cc2h;osv:RubyGems:doorkeeper-openid_connect,https://github.com/advisories/GHSA-m6vc-f87m-cc2h,,doorkeeper-openid_connect,RubyGems,Doorkeeper Openid Connect: Dynamic Client Registration feature creates public clients with client_secret,True
CVE-2026-53954,RESERVED,80,1920,2026-06-05,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,True,advisory,2026-06-05,80,"ghsa,osv",2,1,True,ghsa:GHSA-5x67-j5xg-c5gj;osv:PyPI:bugsink,https://github.com/advisories/GHSA-5x67-j5xg-c5gj,,bugsink,PyPI,Bugsink: DOS using large numbers of event tags,True
CVE-2026-47680,RESERVED,80,1920,2026-06-05,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-05,80,"ghsa,osv",2,1,True,ghsa:GHSA-jjrm-hr5f-673x;osv:Go:github.com/fluxcd/source-controller,https://github.com/advisories/GHSA-jjrm-hr5f-673x,,github.com/fluxcd/source-controller,Go,Source controller: Improper path handling allows traversal,True
CVE-2026-45726,RESERVED,80,1920,2026-06-05,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-05,80,"ghsa,osv",2,1,True,ghsa:GHSA-wv8c-6mx2-xf4j;osv:Go:github.com/siderolabs/omni,https://github.com/advisories/GHSA-wv8c-6mx2-xf4j,,github.com/siderolabs/omni,Go,Omni: Reader-level users can retrieve imported cluster CA keys via ResourceService,True
CVE-2026-45723,RESERVED,80,1920,2026-06-05,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-05,80,"ghsa,osv",2,1,True,ghsa:GHSA-c66c-vq6w-fvh5;osv:Go:github.com/siderolabs/omni,https://github.com/advisories/GHSA-c66c-vq6w-fvh5,,github.com/siderolabs/omni,Go,Omni: Operator can traverse image-factory API paths via unsanitized `talos_version` in CreateSchematic,True
CVE-2026-45720,RESERVED,80,1920,2026-06-05,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-05,80,"ghsa,osv",2,1,True,ghsa:GHSA-5x9f-6vg5-qg4m;osv:Go:github.com/siderolabs/omni,https://github.com/advisories/GHSA-5x9f-6vg5-qg4m,,github.com/siderolabs/omni,Go,Omni has a TOCTOU race condition that allows multiple concurrent uses of a single-use SAML session token,True
CVE-2026-47252,RESERVED,77,1848,2026-06-08,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-08,77,"ghsa,osv",2,1,True,ghsa:GHSA-hrj8-hjv8-mgwc;osv:Go:github.com/julien040/anyquery/plugins/chrome,https://github.com/advisories/GHSA-hrj8-hjv8-mgwc,,github.com/julien040/anyquery/plugins/chrome,Go,Anyquery: AppleScript/JXA Code Injection via Unescaped URL in macOS Chrome Plugin,True
CVE-2026-52903,RESERVED,76,1824,2026-06-09,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-06-09,76,redhat,1,1,True,redhat:CVE-2026-52903,https://access.redhat.com/security/cve/CVE-2026-52903,Red Hat,CVE-2026-52903,,manageiq: YAML safe_load production fallback to unsafe_load enables RCE via deserialization,True
CVE-2026-47701,RESERVED,75,1800,2026-06-10,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-10,75,"ghsa,osv,redhat",3,2,False,ghsa:GHSA-cxh2-4639-vmc5;osv:Go:github.com/open-telemetry/opentelemetry-operator;redhat:CVE-2026-47701,https://access.redhat.com/security/cve/CVE-2026-47701,Red Hat,github.com/open-telemetry/opentelemetry-operator,Go,OpenTelemetry Operator for Kubernetes's ServiceMonitor bearerTokenFile reads arbitrary local file and sends contents as bearer auth,True
CVE-2026-47253,RESERVED,75,1800,2026-06-10,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-10,75,"ghsa,osv",2,1,True,ghsa:GHSA-j9rx-rppg-6hh4;osv:Go:github.com/julien040/anyquery,https://github.com/advisories/GHSA-j9rx-rppg-6hh4,,github.com/julien040/anyquery,Go,"Anyquery has Path Traversal through `clear_plugin_cache`, Allowing Arbitrary Directory Deletion",True
CVE-2026-47780,RESERVED,74,1776,2026-06-11,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-06-11,74,"ghsa,osv",2,1,True,ghsa:GHSA-6gxq-gpr8-xgjp;osv:Go:github.com/free5gc/udr,https://github.com/advisories/GHSA-6gxq-gpr8-xgjp,,github.com/free5gc/udr,Go,free5GC UDR has improper `ueId` validation in EE subscription handlers that allows arbitrary identifier persistence,True
CVE-2026-12893,RESERVED,73,1752,2026-06-12,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-06-12,73,"debian,redhat",2,2,False,debian:gst-libav1.0;redhat:CVE-2026-12893,https://access.redhat.com/security/cve/CVE-2026-12893,Red Hat,gst-libav1.0,,gstreamer1-libav: gstreamer1-libav: NULL pointer dereference in gstavdemux.c error handler,True
CVE-2026-52717,RESERVED,73,1752,2026-06-12,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-06-12,73,"debian,redhat",2,2,False,debian:gst-libav1.0;redhat:CVE-2026-52717,https://access.redhat.com/security/cve/CVE-2026-52717,Red Hat,gst-libav1.0,,gstreamer1-plugin-libav: GStreamer: Denial of service via invalid free in gst-libav pipe protocol handler,True
CVE-2026-54697,RESERVED,73,1752,2026-06-12,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-12,73,"ghsa,osv",2,1,True,ghsa:GHSA-vc8p-8pxg-rfwg;osv:Maven:org.connectbot.sshlib:sshlib,https://github.com/advisories/GHSA-vc8p-8pxg-rfwg,,org.connectbot.sshlib,Maven,ConnectBot SSH Client Library: Excessive allocation and integer overflow in DER private-key parsing,True
CVE-2026-54700,RESERVED,73,1752,2026-06-12,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-12,73,"ghsa,osv",2,1,True,ghsa:GHSA-ch3q-cw5r-f4hg;osv:Maven:org.connectbot.sshlib:sshlib,https://github.com/advisories/GHSA-ch3q-cw5r-f4hg,,org.connectbot.sshlib,Maven,ConnectBot SSH Client Library: Unbounded SSH field lengths can cause excessive memory allocation,True
CVE-2026-46371,RESERVED,73,1752,2026-06-12,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-06-12,73,"ghsa,osv",2,1,True,ghsa:GHSA-x4qr-qw6h-wvxq;osv:Go:github.com/fleetdm/fleet/v4,https://github.com/advisories/GHSA-x4qr-qw6h-wvxq,,github.com/fleetdm/fleet/v4,Go,Fleet: Observer-level enrollment secret extraction via ORDER BY oracle on Apple MDM commands endpoint,True
CVE-2026-46370,RESERVED,73,1752,2026-06-12,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-06-12,73,"ghsa,osv",2,1,True,ghsa:GHSA-vxm7-9x8v-8gm4;osv:Go:github.com/fleetdm/fleet/v4,https://github.com/advisories/GHSA-vxm7-9x8v-8gm4,,github.com/fleetdm/fleet/v4,Go,Fleet has observer-level enrollment secret extraction via ORDER BY oracle on labels host-listing endpoint,True
CVE-2026-53999,RESERVED,73,1752,2026-06-12,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-06-12,73,"ghsa,osv",2,1,True,ghsa:GHSA-fp5j-4fj2-4jvq;osv:Go:github.com/radius-project/radius,https://github.com/advisories/GHSA-fp5j-4fj2-4jvq,,github.com/radius-project/radius,Go,Radius Controller May Delete a Container Resource via an Injected Deployment Annotation (Multi-Tenant Installs),True
CVE-2026-28975,RESERVED,73,1752,2026-06-12,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-12,73,ghsa,1,1,True,ghsa:GHSA-6ph5-fww6-vfwv,https://github.com/advisories/GHSA-6ph5-fww6-vfwv,,,,NIOExtras: NIOHTTPRequestDecompressor ratio limit bypass via inflated Content-Length,True
CVE-2026-28980,RESERVED,73,1752,2026-06-12,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-12,73,ghsa,1,1,True,ghsa:GHSA-rj37-6j9x-74q6,https://github.com/advisories/GHSA-rj37-6j9x-74q6,,,,"SwiftNIO NIOHTTP1: HTTPDecoder accepts unbounded HTTP/1 header blocks, enabling remote DoS",True
CVE-2026-43671,RESERVED,73,1752,2026-06-12,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-12,73,ghsa,1,1,True,ghsa:GHSA-r3rc-9hpw-54v9,https://github.com/advisories/GHSA-r3rc-9hpw-54v9,,,,SwiftNIO: Out-of-bounds write via ByteBuffer index and length UInt32 overflow,True
CVE-2026-28970,RESERVED,73,1752,2026-06-12,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-12,73,ghsa,1,1,True,ghsa:GHSA-cq87-8r7h-962v,https://github.com/advisories/GHSA-cq87-8r7h-962v,,,,SwiftNIO: CRLF Injection in outbound HTTP request URI via NIOHTTPRequestHeadersValidator,True
CVE-2026-53614,RESERVED,69,1656,2026-06-16,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-06-16,69,"alas,csaf,debian,redhat",4,3,False,alas:CVE-2026-53614;csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2026-2938	https://wid.cert-bund.de/.well-known/csaf/white/2026/wid-sec-w-2026-2938.json;debian:util-linux;redhat:CVE-2026-53614,https://access.redhat.com/security/cve/CVE-2026-53614,Red Hat,util-linux,,Local Privilege Escalation via LIBMOUNT_FORCE_MOUNT2 Environment Variable - nosuid/noexec Bypass in SUID mount(8),True
CVE-2026-53612,RESERVED,69,1656,2026-06-16,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-06-16,69,"alas,csaf,debian,redhat",4,3,False,alas:CVE-2026-53612;csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2026-2938	https://wid.cert-bund.de/.well-known/csaf/white/2026/wid-sec-w-2026-2938.json;debian:util-linux;redhat:CVE-2026-53612,https://access.redhat.com/security/cve/CVE-2026-53612,Red Hat,util-linux,,Local Privilege Escalation via TOCTOU in mount(8) hook_owner.c chmod/chown,True
CVE-2026-53613,RESERVED,69,1656,2026-06-16,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-06-16,69,"alas,csaf,debian,redhat",4,3,False,alas:CVE-2026-53613;csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2026-2938	https://wid.cert-bund.de/.well-known/csaf/white/2026/wid-sec-w-2026-2938.json;debian:util-linux;redhat:CVE-2026-53613,https://access.redhat.com/security/cve/CVE-2026-53613,Red Hat,util-linux,,Local Privilege Escalation via TOCTOU in mount(8) - Target Path Redirection,True
CVE-2026-46655,RESERVED,69,1656,2026-06-16,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-06-16,69,redhat,1,1,True,redhat:CVE-2026-46655,https://access.redhat.com/security/cve/CVE-2026-46655,Red Hat,CVE-2026-46655,,virtio-win: viosock.sys: integer overflow in VIOSockSelect leads to heap-based buffer overflow,True
CVE-2026-55226,RESERVED,68,1632,2026-06-17,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-17,68,"ghsa,osv,redhat",3,2,False,ghsa:GHSA-r427-j2h7-wv3m;osv:Maven:io.strimzi:strimzi;redhat:CVE-2026-55226,https://access.redhat.com/security/cve/CVE-2026-55226,Red Hat,io.strimzi,Maven,Strimzi: Unrestricted access to all Secrets within namespace watched by the Topic operator,True
CVE-2026-55225,RESERVED,68,1632,2026-06-17,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-17,68,"ghsa,osv,redhat",3,2,False,ghsa:GHSA-mw9r-p8xp-wx96;osv:Maven:io.strimzi:strimzi;redhat:CVE-2026-55225,https://access.redhat.com/security/cve/CVE-2026-55225,Red Hat,io.strimzi,Maven,Strimzi: Cross-namespace privilege escalation via `Kafka.spec.entityOperator`,True
CVE-2026-55636,RESERVED,68,1632,2026-06-17,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-06-17,68,"ghsa,osv",2,1,True,ghsa:GHSA-gwxr-7h77-7777;osv:Go:github.com/projectcapsule/capsule,https://github.com/advisories/GHSA-gwxr-7h77-7777,,github.com/projectcapsule/capsule,Go,Capsule: Incomplete fix of CVE-2026-30963: singular/plural typo leaves namespaces/finalize unprotected,True
CVE-2026-55591,RESERVED,67,1608,2026-06-18,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,True,advisory,2026-06-18,67,"ghsa,osv",2,1,True,ghsa:GHSA-q59x-jc9f-gfqf;osv:npm:signalk-server,https://github.com/advisories/GHSA-q59x-jc9f-gfqf,,signalk-server,npm,Signal K Server: Server-Side Request Forgery via Remote Connection Endpoints,True
CVE-2026-57496,RESERVED,67,1608,2026-06-18,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-06-18,67,"ghsa,osv",2,1,True,ghsa:GHSA-hxpf-9xvq-wph8;osv:PyPI:netlicensing-mcp,https://github.com/advisories/GHSA-hxpf-9xvq-wph8,,netlicensing-mcp,PyPI,netlicensing-mcp: REST Path Traversal Bypasses Token Redaction,True
